WvVHø00/00/0000, 00:00:00, Master Init Complete
01/06/2013, 17:14:45, Screen Saver
01/06/2013, 17:14:56, Screen Saver
01/06/2013, 17:15:07, Screen Saver
01/06/2013, 17:15:18, Screen Saver
01/06/2013, 17:15:29, Screen Saver
01/06/2013, 17:15:41, Screen Saver
01/06/2013, 17:15:52, Screen Saver
01/06/2013, 17:16:03, Screen Saver
01/06/2013, 17:16:14, Screen Saver
01/06/2013, 17:16:25, Screen Saver
01/06/2013, 17:16:36, Screen Saver
01/06/2013, 17:16:47, Screen Saver
01/06/2013, 17:16:58, Screen Saver
01/06/2013, 17:17:09, Screen Saver
01/06/2013, 17:17:20, Screen Saver
01/06/2013, 17:17:31, Screen Saver
01/06/2013, 17:17:42, Screen Saver
01/06/2013, 17:17:53, Screen Saver
01/06/2013, 17:18:04, Screen Saver
01/06/2013, 17:18:15, Screen Saver
01/06/2013, 17:18:26, Screen Saver
01/06/2013, 17:18:37, Screen Saver
01/06/2013, 17:18:48, Screen Saver
01/06/2013, 17:18:59, Screen Saver
01/06/2013, 17:19:10, Screen Saver
01/06/2013, 17:19:21, Screen Saver
01/06/2013, 17:19:32, Screen Saver
01/06/2013, 17:19:43, Screen Saver
01/06/2013, 17:19:54, Screen Saver
01/06/2013, 17:20:05, Screen Saver
01/06/2013, 17:20:16, Screen Saver
01/06/2013, 17:20:27, Screen Saver
01/06/2013, 17:20:38, Screen Saver
01/06/2013, 17:20:49, Screen Saver
01/06/2013, 17:21:00, Screen Saver
01/06/2013, 17:21:11, Screen Saver
01/06/2013, 17:21:22, Screen Saver
01/06/2013, 17:21:33, Screen Saver
01/06/2013, 17:21:44, Screen Saver
01/06/2013, 17:21:55, Screen Saver
01/06/2013, 17:22:07, Screen Saver
01/06/2013, 17:22:18, Screen Saver
01/06/2013, 17:22:29, Screen Saver
01/06/2013, 17:22:40, Screen Saver
01/06/2013, 17:22:51, Screen Saver
01/06/2013, 17:23:02, Screen Saver
01/06/2013, 17:23:13, Screen Saver
01/06/2013, 17:23:24, Screen Saver
01/06/2013, 17:23:35, Screen Saver
01/06/2013, 17:23:46, Screen Saver
01/06/2013, 17:23:57, Screen Saver
01/06/2013, 17:24:08, Screen Saver
01/06/2013, 17:24:19, Screen Saver
01/06/2013, 17:24:30, Screen Saver
01/06/2013, 17:24:41, Screen Saver
01/06/2013, 17:24:52, Screen Saver
01/06/2013, 17:25:03, Screen Saver
01/06/2013, 17:25:14, Screen Saver
01/06/2013, 17:25:25, Screen Saver
01/06/2013, 17:25:36, Screen Saver
01/06/2013, 17:25:47, Screen Saver
01/06/2013, 17:25:58, Screen Saver
01/06/2013, 17:26:09, Screen Saver
01/06/2013, 17:26:20, Screen Saver
01/06/2013, 17:26:31, Screen Saver
01/06/2013, 17:26:42, Screen Saver
01/06/2013, 17:26:53, Screen Saver
01/06/2013, 17:27:04, Screen Saver
01/06/2013, 17:27:15, Screen Saver
01/06/2013, 17:27:26, Screen Saver
01/06/2013, 17:27:37, Screen Saver
01/06/2013, 17:27:49, Screen Saver
01/06/2013, 17:28:00, Screen Saver
01/06/2013, 17:28:11, Screen Saver
01/06/2013, 17:28:22, Screen Saver
01/06/2013, 17:28:33, Screen Saver
01/06/2013, 17:28:44, Screen Saver
01/06/2013, 17:28:55, Screen Saver
01/06/2013, 17:29:06, Screen Saver
01/06/2013, 17:29:17, Screen Saver
01/06/2013, 17:29:28, Screen Saver
01/06/2013, 17:29:39, Screen Saver
01/06/2013, 17:29:50, Screen Saver
01/06/2013, 17:30:01, Screen Saver
01/06/2013, 17:30:12, Screen Saver
01/06/2013, 17:30:23, Screen Saver
01/06/2013, 17:30:34, Screen Saver
01/06/2013, 17:30:45, Screen Saver
01/06/2013, 17:30:56, Screen Saver
01/06/2013, 17:31:07, Screen Saver
01/06/2013, 17:31:18, Screen Saver
01/06/2013, 17:31:29, Screen Saver
01/06/2013, 17:31:40, Screen Saver
01/06/2013, 17:31:51, Screen Saver
01/06/2013, 17:32:02, Screen Saver
01/06/2013, 17:32:13, Screen Saver
01/06/2013, 17:32:24, Screen Saver
01/06/2013, 17:32:35, Screen Saver
01/06/2013, 17:32:46, Screen Saver
01/06/2013, 17:32:58, Screen Saver
01/06/2013, 17:33:09, Screen Saver
01/06/2013, 17:33:20, Screen Saver
01/06/2013, 17:33:31, Screen Saver
01/06/2013, 17:33:42, Screen Saver
01/06/2013, 17:33:53, Screen Saver
01/06/2013, 17:34:04, Screen Saver
01/06/2013, 17:34:15, Screen Saver
01/06/2013, 17:34:26, Screen Saver
01/06/2013, 17:34:37, Screen Saver
01/06/2013, 17:34:48, Screen Saver
01/06/2013, 17:34:59, Screen Saver
01/06/2013, 17:35:10, Screen Saver
01/06/2013, 17:35:21, Screen Saver
01/06/2013, 17:35:32, Screen Saver
01/06/2013, 17:35:43, Screen Saver
01/06/2013, 17:35:54, Screen Saver
01/06/2013, 17:36:05, Screen Saver
01/06/2013, 17:36:16, Screen Saver
01/06/2013, 17:36:27, Screen Saver
01/06/2013, 17:36:38, Screen Saver
01/06/2013, 17:36:49, Screen Saver
01/06/2013, 17:37:00, Screen Saver
01/06/2013, 17:37:11, Screen Saver
01/06/2013, 17:37:22, Screen Saver
01/06/2013, 17:37:33, Screen Saver
01/06/2013, 17:37:44, Screen Saver
01/06/2013, 17:37:55, Screen Saver
01/06/2013, 17:38:06, Screen Saver
01/06/2013, 17:38:17, Screen Saver
01/06/2013, 17:38:28, Screen Saver
01/06/2013, 17:38:39, Screen Saver
01/06/2013, 17:38:50, Screen Saver
01/06/2013, 17:39:01, Screen Saver
01/06/2013, 17:39:12, Screen Saver
01/06/2013, 17:39:24, Screen Saver
01/06/2013, 17:39:35, Screen Saver
01/06/2013, 17:39:46, Screen Saver
01/06/2013, 17:39:57, Screen Saver
01/06/2013, 17:40:08, Screen Saver
01/06/2013, 17:40:19, Screen Saver
01/06/2013, 17:40:30, Screen Saver
01/06/2013, 17:40:41, Screen Saver
01/06/2013, 17:40:52, Screen Saver
01/06/2013, 17:41:03, Screen Saver
01/06/2013, 17:41:14, Screen Saver
01/06/2013, 17:41:25, Screen Saver
01/06/2013, 17:41:36, Screen Saver
01/06/2013, 17:41:47, Screen Saver
01/06/2013, 17:41:58, Screen Saver
01/06/2013, 17:42:09, Screen Saver
01/06/2013, 17:42:20, Screen Saver
01/06/2013, 17:42:31, Screen Saver
01/06/2013, 17:42:42, Screen Saver
01/06/2013, 17:42:53, Screen Saver
01/06/2013, 17:43:04, Screen Saver
01/06/2013, 17:43:15, Screen Saver
01/06/2013, 17:43:26, Screen Saver
01/06/2013, 17:43:37, Screen Saver
01/06/2013, 17:43:48, Screen Saver
01/06/2013, 17:43:59, Screen Saver
01/06/2013, 17:44:10, Screen Saver
01/06/2013, 17:44:21, Screen Saver
01/06/2013, 17:44:32, Screen Saver
01/06/2013, 17:44:43, Screen Saver
01/06/2013, 17:44:54, Screen Saver
01/06/2013, 17:45:05, Screen Saver
01/06/2013, 17:45:16, Screen Saver
01/06/2013, 17:45:27, Screen Saver
01/06/2013, 17:45:38, Screen Saver
01/06/2013, 17:45:50, Screen Saver
01/06/2013, 17:46:01, Screen Saver
01/06/2013, 17:46:12, Screen Saver
01/06/2013, 17:46:23, Screen Saver
01/06/2013, 17:46:34, Screen Saver
01/06/2013, 17:46:45, Screen Saver
01/06/2013, 17:46:56, Screen Saver
01/06/2013, 17:47:07, Screen Saver
01/06/2013, 17:47:18, Screen Saver
01/06/2013, 17:47:29, Screen Saver
01/06/2013, 17:47:40, Screen Saver
01/06/2013, 17:47:51, Screen Saver
01/06/2013, 17:48:02, Screen Saver
01/06/2013, 17:48:13, Screen Saver
01/06/2013, 17:48:24, Screen Saver
01/06/2013, 17:48:35, Screen Saver
01/06/2013, 17:48:46, Screen Saver
01/06/2013, 17:48:57, Screen Saver
01/06/2013, 17:49:08, Screen Saver
01/06/2013, 17:49:19, Screen Saver
01/06/2013, 17:49:30, Screen Saver
01/06/2013, 17:49:41, Screen Saver
01/06/2013, 17:49:52, Screen Saver
01/06/2013, 17:50:03, Screen Saver
01/06/2013, 17:50:14, Screen Saver
01/06/2013, 17:50:25, Screen Saver
01/06/2013, 17:50:36, Screen Saver
01/06/2013, 17:50:47, Screen Saver
01/06/2013, 17:50:58, Screen Saver
01/06/2013, 17:51:09, Screen Saver
01/06/2013, 17:51:20, Screen Saver
01/06/2013, 17:51:31, Screen Saver
01/06/2013, 17:51:43, Screen Saver
01/06/2013, 17:51:54, Screen Saver
01/06/2013, 17:52:05, Screen Saver
01/06/2013, 17:52:16, Screen Saver
01/06/2013, 17:52:27, Screen Saver
01/06/2013, 17:52:38, Screen Saver
01/06/2013, 17:52:49, Screen Saver
01/06/2013, 17:53:00, Screen Saver
01/06/2013, 17:53:11, Screen Saver
01/06/2013, 17:53:22, Screen Saver
01/06/2013, 17:53:33, Screen Saver
01/06/2013, 17:53:44, Screen Saver
01/06/2013, 17:53:52, Note,7
01/06/2013, 17:53:52, Note,7
01/06/2013, 17:53:53, Note,7
01/06/2013, 17:53:53, Note,8
01/06/2013, 17:53:54, Note,6
01/06/2013, 17:53:54, Note,5
01/06/2013, 17:53:54, Note,4
01/06/2013, 17:53:54, Note,3
01/06/2013, 17:53:54, Note,2
01/06/2013, 17:53:55, Note,2
01/06/2013, 17:53:55, Note,2
01/06/2013, 17:53:55, Note,6
01/06/2013, 17:53:55, Note,6
01/06/2013, 17:53:55, Note,2
01/06/2013, 17:53:56, Note,5
01/06/2013, 17:53:56, Note,2
01/06/2013, 17:53:56, Note,4
01/06/2013, 17:53:56, Note,2
01/06/2013, 17:53:56, Note,2
01/06/2013, 17:53:56, Note,4
01/06/2013, 17:53:57, Note,6
01/06/2013, 17:53:58, Note,4
01/06/2013, 17:53:58, Note,4
01/06/2013, 17:53:58, Note,7
01/06/2013, 17:53:59, Note,3
01/06/2013, 17:53:59, Note,3
01/06/2013, 17:53:59, Note,6
01/06/2013, 17:54:00, Note,5
01/06/2013, 17:54:00, Note,5
01/06/2013, 17:54:00, Note,4
01/06/2013, 17:54:01, Note,7
01/06/2013, 17:54:01, Note,4
01/06/2013, 17:54:01, Note,4
01/06/2013, 17:54:02, Note,5
01/06/2013, 17:54:02, Note,4
01/06/2013, 17:54:05, Switching to instrument 2
01/06/2013, 17:54:07, Switching to instrument 3
01/06/2013, 17:54:08, Switching to instrument 4
01/06/2013, 17:54:09, Switching to noises
01/06/2013, 17:54:13, Note,6
01/06/2013, 17:54:14, Note,5
01/06/2013, 17:54:14, Note,5
01/06/2013, 17:54:15, Note,3
01/06/2013, 17:54:15, Note,3
01/06/2013, 17:54:15, Note,1
01/06/2013, 17:54:15, Note,4
01/06/2013, 17:54:16, Note,1
01/06/2013, 17:54:16, Note,1
01/06/2013, 17:54:16, Note,7
01/06/2013, 17:54:16, Note,4
01/06/2013, 17:54:16, Note,4
01/06/2013, 17:54:16, Note,3
01/06/2013, 17:54:16, Note,1
01/06/2013, 17:54:17, Note,1
01/06/2013, 17:54:17, Note,6
01/06/2013, 17:54:17, Note,3
01/06/2013, 17:54:17, Note,5
01/06/2013, 17:54:17, Note,2
01/06/2013, 17:54:17, Note,3
01/06/2013, 17:54:17, Note,2
01/06/2013, 17:54:18, Note,3
01/06/2013, 17:54:18, Note,2
01/06/2013, 17:54:18, Note,4
01/06/2013, 17:54:18, Note,2
01/06/2013, 17:54:18, Note,2
01/06/2013, 17:54:18, Note,4
01/06/2013, 17:54:18, Note,2
01/06/2013, 17:54:18, Note,4
01/06/2013, 17:54:19, Note,2
01/06/2013, 17:54:19, Note,2
01/06/2013, 17:54:20, Note,3
01/06/2013, 17:54:20, Note,3
01/06/2013, 17:54:21, Note,4
01/06/2013, 17:54:21, Note,5
01/06/2013, 17:54:21, Note,3
01/06/2013, 17:54:21, Note,6
01/06/2013, 17:54:21, Note,4
01/06/2013, 17:54:22, Note,5
01/06/2013, 17:54:23, Note,5
01/06/2013, 17:54:23, Switching to instrument 0
01/06/2013, 17:54:24, Note,6
01/06/2013, 17:54:24, Note,3
01/06/2013, 17:54:24, Note,3
01/06/2013, 17:54:25, Note,2
01/06/2013, 17:54:25, Note,2
01/06/2013, 17:54:25, Note,1
01/06/2013, 17:54:25, Note,4
01/06/2013, 17:54:25, Note,6
01/06/2013, 17:54:25, Note,4
01/06/2013, 17:54:26, Note,1
01/06/2013, 17:54:26, Note,5
01/06/2013, 17:54:26, Note,4
01/06/2013, 17:54:26, Note,4
01/06/2013, 17:54:26, Note,6
01/06/2013, 17:54:26, Note,4
01/06/2013, 17:54:26, Note,4
01/06/2013, 17:54:27, Note,3
01/06/2013, 17:54:27, Note,5
01/06/2013, 17:54:27, Note,5
01/06/2013, 17:54:27, Note,4
01/06/2013, 17:54:27, Note,6
01/06/2013, 17:54:27, Note,4
01/06/2013, 17:54:27, Note,7
01/06/2013, 17:54:27, Note,2
01/06/2013, 17:54:28, Note,6
01/06/2013, 17:54:28, Note,5
01/06/2013, 17:54:28, Note,3
01/06/2013, 17:54:28, Note,3
01/06/2013, 17:54:28, Note,4
01/06/2013, 17:54:28, Note,5
01/06/2013, 17:54:28, Note,6
01/06/2013, 17:54:28, Note,8
01/06/2013, 17:54:28, Switching to instrument 1
01/06/2013, 17:54:28, Note,3
01/06/2013, 17:54:29, Note,3
01/06/2013, 17:54:29, Note,3
01/06/2013, 17:54:29, Note,8
01/06/2013, 17:54:29, Note,7
01/06/2013, 17:54:29, Note,5
01/06/2013, 17:54:29, Note,4
01/06/2013, 17:54:30, Note,2
01/06/2013, 17:54:30, Note,2
01/06/2013, 17:54:30, Note,3
01/06/2013, 17:54:30, Note,4
01/06/2013, 17:54:30, Note,5
01/06/2013, 17:54:30, Note,6
01/06/2013, 17:54:30, Note,7
01/06/2013, 17:54:30, Note,1
01/06/2013, 17:54:31, Note,1
01/06/2013, 17:54:31, Note,1
01/06/2013, 17:54:31, Note,2
01/06/2013, 17:54:31, Note,8
01/06/2013, 17:54:31, Note,6
01/06/2013, 17:54:31, Note,5
01/06/2013, 17:54:32, Note,3
01/06/2013, 17:54:32, Note,2
01/06/2013, 17:54:32, Note,1
01/06/2013, 17:54:32, Note,2
01/06/2013, 17:54:32, Note,3
01/06/2013, 17:54:32, Note,1
01/06/2013, 17:54:32, Note,5
01/06/2013, 17:54:32, Note,6
01/06/2013, 17:54:32, Note,7
01/06/2013, 17:54:32, Note,1
01/06/2013, 17:54:32, Note,8
01/06/2013, 17:54:33, Note,1
01/06/2013, 17:54:33, Note,1
01/06/2013, 17:54:33, Note,5
01/06/2013, 17:54:35, Note,1
01/06/2013, 17:54:35, Note,2
01/06/2013, 17:54:35, Note,2
01/06/2013, 17:54:35, Note,1
01/06/2013, 17:54:35, Note,2
01/06/2013, 17:54:36, Note,2
01/06/2013, 17:54:37, Switching to instrument 2
01/06/2013, 17:54:37, Note,6
01/06/2013, 17:54:38, Note,1
01/06/2013, 17:54:39, Note,2
01/06/2013, 17:54:39, Note,2
01/06/2013, 17:54:39, Note,3
01/06/2013, 17:54:39, Note,3
01/06/2013, 17:54:39, Note,4
01/06/2013, 17:54:40, Note,5
01/06/2013, 17:54:40, Note,6
01/06/2013, 17:54:50, Screen Saver
01/06/2013, 17:55:01, Note,1
01/06/2013, 17:55:01, Switching to instrument 3
01/06/2013, 17:55:02, Note,1
01/06/2013, 17:55:03, Note,2
01/06/2013, 17:55:03, Switching to instrument 4
01/06/2013, 17:55:03, Note,3
01/06/2013, 17:55:05, Switching to noises
01/06/2013, 17:55:07, Switching to instrument 0
01/06/2013, 17:55:08, Note,2
01/06/2013, 17:55:08, Note,1
01/06/2013, 17:55:08, Note,1
01/06/2013, 17:55:08, Note,1
01/06/2013, 17:55:08, Note,2
01/06/2013, 17:55:08, Note,4
01/06/2013, 17:55:08, Note,4
01/06/2013, 17:55:09, Note,3
01/06/2013, 17:55:09, Note,5
01/06/2013, 17:55:09, Note,4
01/06/2013, 17:55:09, Note,5
01/06/2013, 17:55:09, Note,4
01/06/2013, 17:55:09, Note,6
01/06/2013, 17:55:09, Note,5
01/06/2013, 17:55:09, Note,6
01/06/2013, 17:55:10, Note,6
01/06/2013, 17:55:10, Note,5
01/06/2013, 17:55:10, Note,7
01/06/2013, 17:55:10, Note,8
01/06/2013, 17:55:11, Note,8
01/06/2013, 17:55:11, Note,7
01/06/2013, 17:55:11, Note,6
01/06/2013, 17:55:11, Note,5
01/06/2013, 17:55:12, Note,1
01/06/2013, 17:55:12, Switching to instrument 1
01/06/2013, 17:55:16, Note,8
01/06/2013, 17:55:16, Note,8
01/06/2013, 17:55:17, Note,8
01/06/2013, 17:55:19, Note,6
01/06/2013, 17:55:19, Note,6
01/06/2013, 17:55:20, Note,4
01/06/2013, 17:55:20, Note,4
01/06/2013, 17:55:20, Note,3
01/06/2013, 17:55:21, Note,2
01/06/2013, 17:55:21, Note,1
01/06/2013, 17:55:21, Switching to instrument 2
01/06/2013, 17:55:32, Screen Saver
01/06/2013, 17:55:43, Screen Saver
01/06/2013, 17:55:54, Screen Saver
01/06/2013, 17:55:57, Switching to instrument 3
01/06/2013, 17:55:58, Switching to instrument 4
01/06/2013, 17:55:59, Note,1
01/06/2013, 17:55:59, Note,2
01/06/2013, 17:55:59, Note,2
01/06/2013, 17:55:59, Note,1
01/06/2013, 17:56:00, Switching to noises
01/06/2013, 17:56:00, Switching to instrument 0
01/06/2013, 17:56:01, Switching to instrument 1
01/06/2013, 17:56:01, Switching to instrument 2
01/06/2013, 17:56:01, Note,1
01/06/2013, 17:56:02, Note,2
01/06/2013, 17:56:03, Note,5
01/06/2013, 17:56:03, Note,5
01/06/2013, 17:56:03, Note,4
01/06/2013, 17:56:03, Note,4
01/06/2013, 17:56:04, Note,4
01/06/2013, 17:56:14, Screen Saver
01/06/2013, 17:56:25, Screen Saver
01/06/2013, 17:56:28, Switching to instrument 3
01/06/2013, 17:56:39, Screen Saver
01/06/2013, 17:56:43, Note,8
01/06/2013, 17:56:44, Note,8
01/06/2013, 17:56:44, Note,8
01/06/2013, 17:56:44, Note,8
01/06/2013, 17:56:44, Note,7
01/06/2013, 17:56:44, Note,8
01/06/2013, 17:56:44, Note,7
01/06/2013, 17:56:45, Note,7
01/06/2013, 17:56:45, Note,7
01/06/2013, 17:56:45, Note,2
01/06/2013, 17:56:45, Note,3
01/06/2013, 17:56:45, Note,7
01/06/2013, 17:56:45, Note,2
01/06/2013, 17:56:45, Note,2
01/06/2013, 17:56:46, Note,2
01/06/2013, 17:56:46, Note,6
01/06/2013, 17:56:46, Note,6
01/06/2013, 17:56:47, Note,1
01/06/2013, 17:56:47, Switching to instrument 4
01/06/2013, 17:56:48, Switching to noises
01/06/2013, 17:56:48, Switching to instrument 0
01/06/2013, 17:56:48, Switching to instrument 1
01/06/2013, 17:56:49, Switching to instrument 2
01/06/2013, 17:56:49, Switching to instrument 3
01/06/2013, 17:56:50, Note,1
01/06/2013, 17:56:50, Note,1
01/06/2013, 17:56:50, Note,1
01/06/2013, 17:56:50, Note,1
01/06/2013, 17:56:50, Note,2
01/06/2013, 17:56:51, Note,3
01/06/2013, 17:56:51, Note,2
01/06/2013, 17:56:51, Note,2
01/06/2013, 17:56:51, Note,2
01/06/2013, 17:56:51, Note,3
01/06/2013, 17:56:52, Note,4
01/06/2013, 17:56:52, Note,4
01/06/2013, 17:56:52, Note,4
01/06/2013, 17:56:52, Note,4
01/06/2013, 17:56:52, Note,4
01/06/2013, 17:56:53, Note,4
01/06/2013, 17:56:53, Note,4
01/06/2013, 17:56:53, Note,5
01/06/2013, 17:56:53, Note,6
01/06/2013, 17:56:53, Note,5
01/06/2013, 17:56:54, Note,6
01/06/2013, 17:56:54, Note,7
01/06/2013, 17:56:54, Note,5
01/06/2013, 17:56:54, Note,1
01/06/2013, 17:56:55, Note,1
01/06/2013, 17:56:55, Note,2
01/06/2013, 17:56:55, Note,5
01/06/2013, 17:56:55, Note,2
01/06/2013, 17:56:55, Note,3
01/06/2013, 17:56:55, Note,6
01/06/2013, 17:56:56, Note,2
01/06/2013, 17:56:56, Note,1
01/06/2013, 17:56:56, Note,2
01/06/2013, 17:56:56, Note,1
01/06/2013, 17:56:56, Note,2
01/06/2013, 17:56:56, Note,2
01/06/2013, 17:56:56, Note,6
01/06/2013, 17:56:57, Note,1
01/06/2013, 17:56:57, Note,5
01/06/2013, 17:57:08, Screen Saver
01/06/2013, 17:57:19, Screen Saver
01/06/2013, 17:57:30, Screen Saver
01/06/2013, 17:57:41, Screen Saver
01/06/2013, 17:57:52, Screen Saver
01/06/2013, 17:58:03, Screen Saver
01/06/2013, 17:58:14, Screen Saver
01/06/2013, 17:58:25, Screen Saver
01/06/2013, 17:58:36, Screen Saver
01/06/2013, 17:58:47, Screen Saver
01/06/2013, 17:58:58, Screen Saver
01/06/2013, 17:59:09, Screen Saver
01/06/2013, 17:59:20, Screen Saver
01/06/2013, 17:59:31, Screen Saver
01/06/2013, 17:59:42, Screen Saver
01/06/2013, 17:59:53, Screen Saver
01/06/2013, 18:00:04, Screen Saver
01/06/2013, 18:00:15, Screen Saver
01/06/2013, 18:00:26, Screen Saver
01/06/2013, 18:00:37, Screen Saver
01/06/2013, 18:00:48, Screen Saver
01/06/2013, 18:00:59, Screen Saver
01/06/2013, 18:01:10, Screen Saver
01/06/2013, 18:01:21, Screen Saver
01/06/2013, 18:01:32, Screen Saver
01/06/2013, 18:01:43, Screen Saver
01/06/2013, 18:01:54, Screen Saver
01/06/2013, 18:02:05, Screen Saver
01/06/2013, 18:02:16, Screen Saver
01/06/2013, 18:02:28, Screen Saver
01/06/2013, 18:02:39, Screen Saver
01/06/2013, 18:02:50, Screen Saver
01/06/2013, 18:03:01, Screen Saver
01/06/2013, 18:03:12, Screen Saver
01/06/2013, 18:03:23, Screen Saver
01/06/2013, 18:03:34, Screen Saver
01/06/2013, 18:03:45, Screen Saver
01/06/2013, 18:03:56, Screen Saver
01/06/2013, 18:04:07, Screen Saver
01/06/2013, 18:04:07, Note,5
01/06/2013, 18:04:11, Note,5
01/06/2013, 18:04:11, Note,2
01/06/2013, 18:04:11, Note,6
01/06/2013, 18:04:11, Note,1
01/06/2013, 18:04:12, Note,2
01/06/2013, 18:04:12, Note,8
01/06/2013, 18:04:12, Note,2
01/06/2013, 18:04:12, Note,3
01/06/2013, 18:04:12, Note,1
01/06/2013, 18:04:12, Note,2
01/06/2013, 18:04:13, Note,3
01/06/2013, 18:04:13, Note,4
01/06/2013, 18:04:13, Note,2
01/06/2013, 18:04:13, Note,1
01/06/2013, 18:04:13, Note,2
01/06/2013, 18:04:13, Note,3
01/06/2013, 18:04:13, Note,4
01/06/2013, 18:04:14, Note,2
01/06/2013, 18:04:14, Note,2
01/06/2013, 18:04:14, Note,3
01/06/2013, 18:04:14, Note,6
01/06/2013, 18:04:14, Note,6
01/06/2013, 18:04:14, Note,3
01/06/2013, 18:04:14, Note,3
01/06/2013, 18:04:14, Note,2
01/06/2013, 18:04:14, Note,7
01/06/2013, 18:04:15, Note,2
01/06/2013, 18:04:15, Note,3
01/06/2013, 18:04:15, Note,4
01/06/2013, 18:04:16, Note,5
01/06/2013, 18:04:16, Note,8
01/06/2013, 18:04:16, Note,5
01/06/2013, 18:04:16, Note,2
01/06/2013, 18:04:16, Note,2
01/06/2013, 18:04:17, Note,7
01/06/2013, 18:04:17, Note,7
01/06/2013, 18:04:17, Note,7
01/06/2013, 18:04:18, Note,6
01/06/2013, 18:04:18, Note,5
01/06/2013, 18:04:19, Note,5
01/06/2013, 18:04:19, Note,5
01/06/2013, 18:04:19, Note,4
01/06/2013, 18:04:19, Note,4
01/06/2013, 18:04:20, Note,3
01/06/2013, 18:04:20, Note,3
01/06/2013, 18:04:20, Note,3
01/06/2013, 18:04:21, Note,2
01/06/2013, 18:04:22, Note,1
01/06/2013, 18:04:23, Note,5
01/06/2013, 18:04:23, Note,6
01/06/2013, 18:04:23, Switching to instrument 4
01/06/2013, 18:04:26, Note,1
01/06/2013, 18:04:26, Note,2
01/06/2013, 18:04:26, Note,3
01/06/2013, 18:04:26, Note,8
01/06/2013, 18:04:26, Note,1
01/06/2013, 18:04:27, Note,7
01/06/2013, 18:04:27, Note,6
01/06/2013, 18:04:27, Note,1
01/06/2013, 18:04:28, Note,8
01/06/2013, 18:04:28, Note,5
01/06/2013, 18:04:28, Note,2
01/06/2013, 18:04:28, Note,7
01/06/2013, 18:04:28, Note,5
01/06/2013, 18:04:28, Note,6
01/06/2013, 18:04:28, Note,3
01/06/2013, 18:04:28, Note,2
01/06/2013, 18:04:28, Note,2
01/06/2013, 18:04:28, Note,3
01/06/2013, 18:04:28, Note,8
01/06/2013, 18:04:28, Note,2
01/06/2013, 18:04:29, Note,7
01/06/2013, 18:04:29, Note,6
01/06/2013, 18:04:29, Note,1
01/06/2013, 18:04:29, Note,6
01/06/2013, 18:04:29, Note,3
01/06/2013, 18:04:29, Note,3
01/06/2013, 18:04:29, Note,2
01/06/2013, 18:04:30, Note,2
01/06/2013, 18:04:30, Note,3
01/06/2013, 18:04:30, Note,3
01/06/2013, 18:04:30, Note,2
01/06/2013, 18:04:31, Note,2
01/06/2013, 18:04:31, Note,3
01/06/2013, 18:04:32, Note,1
01/06/2013, 18:04:32, Note,1
01/06/2013, 18:04:32, Note,1
01/06/2013, 18:04:33, Note,2
01/06/2013, 18:04:33, Note,3
01/06/2013, 18:04:33, Note,4
01/06/2013, 18:04:33, Switching to noises
01/06/2013, 18:04:33, Note,5
01/06/2013, 18:04:33, Note,6
01/06/2013, 18:04:33, Note,8
01/06/2013, 18:04:33, Note,8
01/06/2013, 18:04:34, Note,6
01/06/2013, 18:04:34, Note,5
01/06/2013, 18:04:34, Note,4
01/06/2013, 18:04:35, Note,3
01/06/2013, 18:04:35, Note,2
01/06/2013, 18:04:35, Note,1
01/06/2013, 18:04:36, Note,1
01/06/2013, 18:04:36, Note,1
01/06/2013, 18:04:36, Note,2
01/06/2013, 18:04:36, Note,4
01/06/2013, 18:04:36, Note,2
01/06/2013, 18:04:36, Note,2
01/06/2013, 18:04:37, Note,2
01/06/2013, 18:04:37, Note,3
01/06/2013, 18:04:37, Note,2
01/06/2013, 18:04:38, Note,3
01/06/2013, 18:04:38, Note,4
01/06/2013, 18:04:39, Note,4
01/06/2013, 18:04:39, Note,3
01/06/2013, 18:04:39, Note,3
01/06/2013, 18:04:40, Note,4
01/06/2013, 18:04:40, Note,3
01/06/2013, 18:04:40, Note,4
01/06/2013, 18:04:40, Note,3
01/06/2013, 18:04:40, Note,3
